2024-05-19 15:16:41,365 INFO    StreamThr :3549138 [internal.py:wandb_internal():86] W&B internal server running at pid: 3549138, started at: 2024-05-19 15:16:41.365155
2024-05-19 15:16:41,401 DEBUG   HandlerThread:3549138 [handler.py:handle_request():146] handle_request: status
2024-05-19 15:16:41,415 INFO    WriterThread:3549138 [datastore.py:open_for_write():87] open: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240519_151641-uun5wwk8/run-uun5wwk8.wandb
2024-05-19 15:16:41,415 DEBUG   SenderThread:3549138 [sender.py:send():378] send: header
2024-05-19 15:16:41,415 DEBUG   SenderThread:3549138 [sender.py:send():378] send: run
2024-05-19 15:16:41,927 DEBUG   HandlerThread:3549138 [handler.py:handle_request():146] handle_request: check_version
2024-05-19 15:16:41,967 INFO    SenderThread:3549138 [dir_watcher.py:__init__():211] watching files in: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240519_151641-uun5wwk8/files
2024-05-19 15:16:41,967 INFO    SenderThread:3549138 [sender.py:_start_run_threads():1099] run started: uun5wwk8 with start time 1716099401.362763
2024-05-19 15:16:41,967 DEBUG   SenderThread:3549138 [sender.py:send_request():405] send_request: check_version
2024-05-19 15:16:42,786 DEBUG   HandlerThread:3549138 [handler.py:handle_request():146] handle_request: run_start
2024-05-19 15:16:42,791 DEBUG   HandlerThread:3549138 [system_info.py:__init__():26] System info init
2024-05-19 15:16:42,791 DEBUG   HandlerThread:3549138 [system_info.py:__init__():41] System info init done
2024-05-19 15:16:42,791 INFO    HandlerThread:3549138 [system_monitor.py:start():194] Starting system monitor
2024-05-19 15:16:42,801 INFO    SystemMonitor:3549138 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-19 15:16:42,801 INFO    HandlerThread:3549138 [system_monitor.py:probe():214] Collecting system info
2024-05-19 15:16:42,833 INFO    SystemMonitor:3549138 [interfaces.py:start():190] Started cpu monitoring
2024-05-19 15:16:42,833 INFO    SystemMonitor:3549138 [interfaces.py:start():190] Started disk monitoring
2024-05-19 15:16:42,845 INFO    SystemMonitor:3549138 [interfaces.py:start():190] Started gpu monitoring
2024-05-19 15:16:42,854 DEBUG   HandlerThread:3549138 [system_info.py:probe():150] Probing system
2024-05-19 15:16:42,865 INFO    SystemMonitor:3549138 [interfaces.py:start():190] Started memory monitoring
2024-05-19 15:16:42,868 DEBUG   HandlerThread:3549138 [system_info.py:_probe_git():135] Probing git
2024-05-19 15:16:42,871 INFO    SystemMonitor:3549138 [interfaces.py:start():190] Started network monitoring
2024-05-19 15:16:42,921 DEBUG   HandlerThread:3549138 [system_info.py:_probe_git():143] Probing git done
2024-05-19 15:16:42,921 DEBUG   HandlerThread:3549138 [system_info.py:probe():198] Probing system done
2024-05-19 15:16:42,921 DEBUG   HandlerThread:3549138 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-105-generic-x86_64-with-glibc2.17', 'python': '3.8.18', 'heartbeatAt': '2024-05-19T06:16:42.854931', 'startedAt': '2024-05-19T06:16:41.353662', 'docker': None, 'cuda': None, 'args': ('--model', 'attunet', '--version', 'v7', '--save_path', '/mnt/HDD/chest-seg_models', '--cuda', '0', '--ts_batch_size', '32', '--vs_batch_size', '32', '--epochs', '1000', '--loss', 'BCEwithlogits', '--optimizer', 'AdamW', '--learning_rate', '0.0001', '--scheduler', 'None', '--pretrain', 'no', '--pretrained_model', 'premodel', '--error_signal', 'no', '--wandb', 'yes '), 'state': 'running', 'program': './run.py', 'codePathLocal': 'run.py', 'codePath': 'trainer/train/run.py', 'git': {'remote': 'https://github.com/dablro12/chest-segmentation.git', 'commit': '3e3eff57beae5ced3663b9a500a271c4f59c675e'}, 'email': 'dablro1232@gmail.com', 'root': '/home/eiden/eiden/chest-segmentation/src', 'host': 'eiden', 'username': 'eiden', 'executable': '/home/eiden/anaconda3/envs/eiden/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 4.799874999999999, 'min': 800.0, 'max': 5150.0}, 'cpu_freq_per_core': [{'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5300.0}, {'current': 4.8, 'min': 800.0, 'max': 5300.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.799, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5300.0}, {'current': 4.8, 'min': 800.0, 'max': 5300.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.799, 'min': 800.0, 'max': 5100.0}], 'disk': {'/': {'total': 915.3232879638672, 'used': 582.9972229003906}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 31.16964340209961}}
2024-05-19 15:16:42,921 INFO    HandlerThread:3549138 [system_monitor.py:probe():224] Finished collecting system info
2024-05-19 15:16:42,921 INFO    HandlerThread:3549138 [system_monitor.py:probe():227] Publishing system info
2024-05-19 15:16:42,921 DEBUG   HandlerThread:3549138 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-19 15:16:42,946 INFO    Thread-12 :3549138 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240519_151641-uun5wwk8/files/conda-environment.yaml
2024-05-19 15:16:47,560 DEBUG   HandlerThread:3549138 [system_info.py:_save_conda():219] Saving conda packages done
2024-05-19 15:16:47,560 INFO    HandlerThread:3549138 [system_monitor.py:probe():229] Finished publishing system info
2024-05-19 15:16:47,563 DEBUG   HandlerThread:3549138 [handler.py:handle_request():146] handle_request: status_report
2024-05-19 15:16:47,563 DEBUG   SenderThread:3549138 [sender.py:send():378] send: files
2024-05-19 15:16:47,563 INFO    SenderThread:3549138 [sender.py:_save_file():1365] saving file wandb-metadata.json with policy now
2024-05-19 15:16:47,766 DEBUG   HandlerThread:3549138 [handler.py:handle_request():146] handle_request: python_packages
2024-05-19 15:16:47,766 DEBUG   SenderThread:3549138 [sender.py:send_request():405] send_request: python_packages
2024-05-19 15:16:47,767 DEBUG   HandlerThread:3549138 [handler.py:handle_request():146] handle_request: stop_status
2024-05-19 15:16:47,767 DEBUG   SenderThread:3549138 [sender.py:send_request():405] send_request: stop_status
2024-05-19 15:16:47,805 DEBUG   HandlerThread:3549138 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-19 15:16:47,950 INFO    Thread-12 :3549138 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240519_151641-uun5wwk8/files/conda-environment.yaml
2024-05-19 15:16:47,951 INFO    Thread-12 :3549138 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240519_151641-uun5wwk8/files/requirements.txt
2024-05-19 15:16:47,951 INFO    Thread-12 :3549138 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240519_151641-uun5wwk8/files/wandb-metadata.json
2024-05-19 15:16:48,079 DEBUG   SenderThread:3549138 [sender.py:send():378] send: telemetry
2024-05-19 15:16:48,079 DEBUG   SenderThread:3549138 [sender.py:send():378] send: telemetry
2024-05-19 15:16:48,080 DEBUG   SenderThread:3549138 [sender.py:send():378] send: run
2024-05-19 15:16:48,304 INFO    SenderThread:3549138 [sender.py:send_run():973] updated run: uun5wwk8
2024-05-19 15:16:48,310 INFO    wandb-upload_0:3549138 [upload_job.py:push():131] Uploaded file /tmp/tmptbn7tntxwandb/llx9v7q5-wandb-metadata.json
2024-05-19 15:16:48,951 INFO    Thread-12 :3549138 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240519_151641-uun5wwk8/files/config.yaml
2024-05-19 15:16:48,951 INFO    Thread-12 :3549138 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240519_151641-uun5wwk8/files/output.log
2024-05-19 15:16:50,951 INFO    Thread-12 :3549138 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240519_151641-uun5wwk8/files/output.log
2024-05-19 15:16:51,929 DEBUG   HandlerThread:3549138 [handler.py:handle_request():146] handle_request: status_report
2024-05-19 15:16:56,837 DEBUG   SenderThread:3549138 [sender.py:send():378] send: exit
2024-05-19 15:16:56,837 INFO    SenderThread:3549138 [sender.py:send_exit():585] handling exit code: 1
2024-05-19 15:16:56,837 INFO    SenderThread:3549138 [sender.py:send_exit():587] handling runtime: 14
2024-05-19 15:16:56,837 INFO    SenderThread:3549138 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-05-19 15:16:56,837 INFO    SenderThread:3549138 [sender.py:send_exit():593] send defer
2024-05-19 15:16:56,839 DEBUG   HandlerThread:3549138 [handler.py:handle_request():146] handle_request: defer
2024-05-19 15:16:56,839 INFO    HandlerThread:3549138 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-19 15:16:56,839 DEBUG   SenderThread:3549138 [sender.py:send_request():405] send_request: defer
2024-05-19 15:16:56,839 INFO    SenderThread:3549138 [sender.py:send_request_defer():609] handle sender defer: 0
2024-05-19 15:16:56,839 INFO    SenderThread:3549138 [sender.py:transition_state():613] send defer: 1
2024-05-19 15:16:56,839 DEBUG   HandlerThread:3549138 [handler.py:handle_request():146] handle_request: defer
2024-05-19 15:16:56,839 INFO    HandlerThread:3549138 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-19 15:16:56,839 DEBUG   SenderThread:3549138 [sender.py:send_request():405] send_request: defer
2024-05-19 15:16:56,839 INFO    SenderThread:3549138 [sender.py:send_request_defer():609] handle sender defer: 1
2024-05-19 15:16:56,839 INFO    SenderThread:3549138 [sender.py:transition_state():613] send defer: 2
2024-05-19 15:16:56,839 DEBUG   HandlerThread:3549138 [handler.py:handle_request():146] handle_request: defer
2024-05-19 15:16:56,839 INFO    HandlerThread:3549138 [handler.py:handle_request_defer():172] handle defer: 2
2024-05-19 15:16:56,839 INFO    HandlerThread:3549138 [system_monitor.py:finish():203] Stopping system monitor
2024-05-19 15:16:56,839 DEBUG   SystemMonitor:3549138 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-19 15:16:56,839 DEBUG   SystemMonitor:3549138 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-19 15:16:56,839 DEBUG   SystemMonitor:3549138 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-19 15:16:56,840 INFO    HandlerThread:3549138 [interfaces.py:finish():202] Joined cpu monitor
2024-05-19 15:16:56,846 INFO    HandlerThread:3549138 [interfaces.py:finish():202] Joined disk monitor
2024-05-19 15:16:56,956 INFO    Thread-12 :3549138 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240519_151641-uun5wwk8/files/wandb-summary.json
2024-05-19 15:16:57,031 INFO    HandlerThread:3549138 [interfaces.py:finish():202] Joined gpu monitor
2024-05-19 15:16:57,032 INFO    HandlerThread:3549138 [interfaces.py:finish():202] Joined memory monitor
2024-05-19 15:16:57,032 INFO    HandlerThread:3549138 [interfaces.py:finish():202] Joined network monitor
2024-05-19 15:16:57,032 DEBUG   SenderThread:3549138 [sender.py:send_request():405] send_request: defer
2024-05-19 15:16:57,032 INFO    SenderThread:3549138 [sender.py:send_request_defer():609] handle sender defer: 2
2024-05-19 15:16:57,032 INFO    SenderThread:3549138 [sender.py:transition_state():613] send defer: 3
2024-05-19 15:16:57,032 DEBUG   SenderThread:3549138 [sender.py:send():378] send: stats
2024-05-19 15:16:57,032 DEBUG   HandlerThread:3549138 [handler.py:handle_request():146] handle_request: defer
2024-05-19 15:16:57,032 INFO    HandlerThread:3549138 [handler.py:handle_request_defer():172] handle defer: 3
2024-05-19 15:16:57,032 DEBUG   HandlerThread:3549138 [handler.py:handle_request():146] handle_request: status_report
