2024-05-19 04:28:17,934 INFO    StreamThr :3023155 [internal.py:wandb_internal():86] W&B internal server running at pid: 3023155, started at: 2024-05-19 04:28:17.934220
2024-05-19 04:28:17,935 DEBUG   HandlerThread:3023155 [handler.py:handle_request():146] handle_request: status
2024-05-19 04:28:17,940 INFO    WriterThread:3023155 [datastore.py:open_for_write():87] open: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240519_042817-szgtgpcm/run-szgtgpcm.wandb
2024-05-19 04:28:17,940 DEBUG   SenderThread:3023155 [sender.py:send():378] send: header
2024-05-19 04:28:17,962 DEBUG   SenderThread:3023155 [sender.py:send():378] send: run
2024-05-19 04:28:18,491 INFO    SenderThread:3023155 [dir_watcher.py:__init__():211] watching files in: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240519_042817-szgtgpcm/files
2024-05-19 04:28:18,491 INFO    SenderThread:3023155 [sender.py:_start_run_threads():1099] run started: szgtgpcm with start time 1716060497.934343
2024-05-19 04:28:18,496 DEBUG   HandlerThread:3023155 [handler.py:handle_request():146] handle_request: check_version
2024-05-19 04:28:18,496 DEBUG   SenderThread:3023155 [sender.py:send_request():405] send_request: check_version
2024-05-19 04:28:19,266 DEBUG   HandlerThread:3023155 [handler.py:handle_request():146] handle_request: run_start
2024-05-19 04:28:19,271 DEBUG   HandlerThread:3023155 [system_info.py:__init__():26] System info init
2024-05-19 04:28:19,271 DEBUG   HandlerThread:3023155 [system_info.py:__init__():41] System info init done
2024-05-19 04:28:19,271 INFO    HandlerThread:3023155 [system_monitor.py:start():194] Starting system monitor
2024-05-19 04:28:19,271 INFO    SystemMonitor:3023155 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-19 04:28:19,271 INFO    HandlerThread:3023155 [system_monitor.py:probe():214] Collecting system info
2024-05-19 04:28:19,272 INFO    SystemMonitor:3023155 [interfaces.py:start():190] Started cpu monitoring
2024-05-19 04:28:19,272 INFO    SystemMonitor:3023155 [interfaces.py:start():190] Started disk monitoring
2024-05-19 04:28:19,272 INFO    SystemMonitor:3023155 [interfaces.py:start():190] Started gpu monitoring
2024-05-19 04:28:19,273 INFO    SystemMonitor:3023155 [interfaces.py:start():190] Started memory monitoring
2024-05-19 04:28:19,273 INFO    SystemMonitor:3023155 [interfaces.py:start():190] Started network monitoring
2024-05-19 04:28:19,281 DEBUG   HandlerThread:3023155 [system_info.py:probe():150] Probing system
2024-05-19 04:28:19,285 DEBUG   HandlerThread:3023155 [system_info.py:_probe_git():135] Probing git
2024-05-19 04:28:19,291 DEBUG   HandlerThread:3023155 [system_info.py:_probe_git():143] Probing git done
2024-05-19 04:28:19,291 DEBUG   HandlerThread:3023155 [system_info.py:probe():198] Probing system done
2024-05-19 04:28:19,291 DEBUG   HandlerThread:3023155 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-105-generic-x86_64-with-glibc2.17', 'python': '3.8.18', 'heartbeatAt': '2024-05-18T19:28:19.281988', 'startedAt': '2024-05-18T19:28:17.930266', 'docker': None, 'cuda': None, 'args': ('--model', 'manet', '--version', 'v7', '--save_path', '/mnt/HDD/chest-seg_models', '--cuda', '0', '--ts_batch_size', '16', '--vs_batch_size', '4', '--epochs', '1000', '--loss', 'BCEwithlogits', '--optimizer', 'AdamW', '--learning_rate', '0.0001', '--scheduler', 'lambda', '--pretrain', 'no', '--pretrained_model', 'premodel', '--error_signal', 'no', '--wandb', 'yes '), 'state': 'running', 'program': './run.py', 'codePathLocal': 'run.py', 'codePath': 'trainer/train/run.py', 'git': {'remote': 'https://github.com/dablro12/chest-segmentation.git', 'commit': 'da09d70358a21cf167acea7148833eadb7fe8949'}, 'email': 'dablro1232@gmail.com', 'root': '/home/eiden/eiden/chest-segmentation/src', 'host': 'eiden', 'username': 'eiden', 'executable': '/home/eiden/anaconda3/envs/eiden/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3.7437499999999995, 'min': 800.0, 'max': 5150.0}, 'cpu_freq_per_core': [{'current': 4.799, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5300.0}, {'current': 4.8, 'min': 800.0, 'max': 5300.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.768, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5300.0}, {'current': 3.5, 'min': 800.0, 'max': 5300.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}], 'disk': {'/': {'total': 915.3232879638672, 'used': 583.0829734802246}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 31.16964340209961}}
2024-05-19 04:28:19,291 INFO    HandlerThread:3023155 [system_monitor.py:probe():224] Finished collecting system info
2024-05-19 04:28:19,291 INFO    HandlerThread:3023155 [system_monitor.py:probe():227] Publishing system info
2024-05-19 04:28:19,291 DEBUG   HandlerThread:3023155 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-19 04:28:19,492 INFO    Thread-12 :3023155 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240519_042817-szgtgpcm/files/conda-environment.yaml
