2024-05-29 22:20:31,485 INFO    StreamThr :746705 [internal.py:wandb_internal():86] W&B internal server running at pid: 746705, started at: 2024-05-29 22:20:31.484818
2024-05-29 22:20:31,485 DEBUG   HandlerThread:746705 [handler.py:handle_request():146] handle_request: status
2024-05-29 22:20:31,489 INFO    WriterThread:746705 [datastore.py:open_for_write():87] open: /home/eiden/eiden/octc-segmentation/src/trainer/train/wandb/run-20240529_222031-sgxu73q6/run-sgxu73q6.wandb
2024-05-29 22:20:31,490 DEBUG   SenderThread:746705 [sender.py:send():378] send: header
2024-05-29 22:20:31,505 DEBUG   SenderThread:746705 [sender.py:send():378] send: run
2024-05-29 22:20:32,152 INFO    SenderThread:746705 [dir_watcher.py:__init__():211] watching files in: /home/eiden/eiden/octc-segmentation/src/trainer/train/wandb/run-20240529_222031-sgxu73q6/files
2024-05-29 22:20:32,152 INFO    SenderThread:746705 [sender.py:_start_run_threads():1099] run started: sgxu73q6 with start time 1716988831.484888
2024-05-29 22:20:32,157 DEBUG   HandlerThread:746705 [handler.py:handle_request():146] handle_request: check_version
2024-05-29 22:20:32,157 DEBUG   SenderThread:746705 [sender.py:send_request():405] send_request: check_version
2024-05-29 22:20:32,935 DEBUG   HandlerThread:746705 [handler.py:handle_request():146] handle_request: run_start
2024-05-29 22:20:32,942 DEBUG   HandlerThread:746705 [system_info.py:__init__():26] System info init
2024-05-29 22:20:32,942 DEBUG   HandlerThread:746705 [system_info.py:__init__():41] System info init done
2024-05-29 22:20:32,942 INFO    HandlerThread:746705 [system_monitor.py:start():194] Starting system monitor
2024-05-29 22:20:32,942 INFO    SystemMonitor:746705 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-29 22:20:32,942 INFO    HandlerThread:746705 [system_monitor.py:probe():214] Collecting system info
2024-05-29 22:20:32,942 INFO    SystemMonitor:746705 [interfaces.py:start():190] Started cpu monitoring
2024-05-29 22:20:32,943 INFO    SystemMonitor:746705 [interfaces.py:start():190] Started disk monitoring
2024-05-29 22:20:32,943 INFO    SystemMonitor:746705 [interfaces.py:start():190] Started gpu monitoring
2024-05-29 22:20:32,943 INFO    SystemMonitor:746705 [interfaces.py:start():190] Started memory monitoring
2024-05-29 22:20:32,944 INFO    SystemMonitor:746705 [interfaces.py:start():190] Started network monitoring
2024-05-29 22:20:32,963 DEBUG   HandlerThread:746705 [system_info.py:probe():150] Probing system
2024-05-29 22:20:32,965 DEBUG   HandlerThread:746705 [system_info.py:_probe_git():135] Probing git
2024-05-29 22:20:32,970 DEBUG   HandlerThread:746705 [system_info.py:_probe_git():143] Probing git done
2024-05-29 22:20:32,970 DEBUG   HandlerThread:746705 [system_info.py:probe():198] Probing system done
2024-05-29 22:20:32,971 DEBUG   HandlerThread:746705 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-107-generic-x86_64-with-glibc2.17', 'python': '3.8.18', 'heartbeatAt': '2024-05-29T13:20:32.963031', 'startedAt': '2024-05-29T13:20:31.481318', 'docker': None, 'cuda': None, 'args': ('--model', 'monai_swinunet', '--version', 'v2', '--save_path', '/mnt/HDD/oci-seg_models', '--cuda', '0', '--ts_batch_size', '128', '--vs_batch_size', '64', '--epochs', '400', '--loss', 'BCE+DiceCELoss', '--optimizer', 'AdamW', '--learning_rate', '0.0001', '--scheduler', 'None', '--pretrain', 'no', '--pretrained_model', '.pt', '--error_signal', 'no', '--wandb', 'yes '), 'state': 'running', 'program': './run.py', 'codePathLocal': 'run.py', 'codePath': 'trainer/train/run.py', 'git': {'remote': 'https://github.com/dablro12/chest-segmentation.git', 'commit': '1a811cf71161e9acdec8e358e22b783f8cdef079'}, 'email': 'dablro1232@gmail.com', 'root': '/home/eiden/eiden/octc-segmentation/src', 'host': 'eiden', 'username': 'eiden', 'executable': '/home/eiden/anaconda3/envs/eiden/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3.6625, 'min': 800.0, 'max': 5150.0}, 'cpu_freq_per_core': [{'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5300.0}, {'current': 4.8, 'min': 800.0, 'max': 5300.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5300.0}, {'current': 3.5, 'min': 800.0, 'max': 5300.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}], 'disk': {'/': {'total': 915.3232879638672, 'used': 550.6058120727539}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 31.169647216796875}}
2024-05-29 22:20:32,971 INFO    HandlerThread:746705 [system_monitor.py:probe():224] Finished collecting system info
2024-05-29 22:20:32,971 INFO    HandlerThread:746705 [system_monitor.py:probe():227] Publishing system info
2024-05-29 22:20:32,971 DEBUG   HandlerThread:746705 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-29 22:20:33,153 INFO    Thread-12 :746705 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eiden/eiden/octc-segmentation/src/trainer/train/wandb/run-20240529_222031-sgxu73q6/files/conda-environment.yaml
2024-05-29 22:20:36,609 DEBUG   HandlerThread:746705 [system_info.py:_save_conda():219] Saving conda packages done
2024-05-29 22:20:36,609 INFO    HandlerThread:746705 [system_monitor.py:probe():229] Finished publishing system info
2024-05-29 22:20:36,612 DEBUG   SenderThread:746705 [sender.py:send():378] send: files
2024-05-29 22:20:36,612 INFO    SenderThread:746705 [sender.py:_save_file():1365] saving file wandb-metadata.json with policy now
2024-05-29 22:20:36,612 DEBUG   HandlerThread:746705 [handler.py:handle_request():146] handle_request: status_report
2024-05-29 22:20:36,763 DEBUG   HandlerThread:746705 [handler.py:handle_request():146] handle_request: python_packages
2024-05-29 22:20:36,763 DEBUG   SenderThread:746705 [sender.py:send_request():405] send_request: python_packages
2024-05-29 22:20:36,764 DEBUG   HandlerThread:746705 [handler.py:handle_request():146] handle_request: stop_status
2024-05-29 22:20:36,764 DEBUG   HandlerThread:746705 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-29 22:20:36,764 DEBUG   SenderThread:746705 [sender.py:send_request():405] send_request: stop_status
2024-05-29 22:20:37,111 DEBUG   SenderThread:746705 [sender.py:send():378] send: telemetry
2024-05-29 22:20:37,111 DEBUG   SenderThread:746705 [sender.py:send():378] send: telemetry
2024-05-29 22:20:37,111 DEBUG   SenderThread:746705 [sender.py:send():378] send: run
2024-05-29 22:20:37,153 INFO    Thread-12 :746705 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eiden/eiden/octc-segmentation/src/trainer/train/wandb/run-20240529_222031-sgxu73q6/files/config.yaml
2024-05-29 22:20:37,154 INFO    Thread-12 :746705 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/eiden/eiden/octc-segmentation/src/trainer/train/wandb/run-20240529_222031-sgxu73q6/files/conda-environment.yaml
2024-05-29 22:20:37,154 INFO    Thread-12 :746705 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eiden/eiden/octc-segmentation/src/trainer/train/wandb/run-20240529_222031-sgxu73q6/files/requirements.txt
2024-05-29 22:20:37,154 INFO    Thread-12 :746705 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eiden/eiden/octc-segmentation/src/trainer/train/wandb/run-20240529_222031-sgxu73q6/files/wandb-metadata.json
2024-05-29 22:20:37,343 INFO    SenderThread:746705 [sender.py:send_run():973] updated run: sgxu73q6
2024-05-29 22:20:37,365 INFO    wandb-upload_0:746705 [upload_job.py:push():131] Uploaded file /tmp/tmpkvvgmzjfwandb/997ndwji-wandb-metadata.json
2024-05-29 22:20:37,458 DEBUG   SenderThread:746705 [sender.py:send():378] send: exit
2024-05-29 22:20:37,458 INFO    SenderThread:746705 [sender.py:send_exit():585] handling exit code: 1
2024-05-29 22:20:37,458 INFO    SenderThread:746705 [sender.py:send_exit():587] handling runtime: 4
2024-05-29 22:20:37,459 INFO    SenderThread:746705 [sender.py:_save_file():1365] saving file wandb-summary.json with policy end
2024-05-29 22:20:37,459 INFO    SenderThread:746705 [sender.py:send_exit():593] send defer
2024-05-29 22:20:37,459 DEBUG   HandlerThread:746705 [handler.py:handle_request():146] handle_request: defer
2024-05-29 22:20:37,459 INFO    HandlerThread:746705 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-29 22:20:37,459 DEBUG   SenderThread:746705 [sender.py:send_request():405] send_request: defer
2024-05-29 22:20:37,459 INFO    SenderThread:746705 [sender.py:send_request_defer():609] handle sender defer: 0
2024-05-29 22:20:37,460 INFO    SenderThread:746705 [sender.py:transition_state():613] send defer: 1
2024-05-29 22:20:37,460 DEBUG   HandlerThread:746705 [handler.py:handle_request():146] handle_request: defer
2024-05-29 22:20:37,460 INFO    HandlerThread:746705 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-29 22:20:37,460 DEBUG   SenderThread:746705 [sender.py:send_request():405] send_request: defer
2024-05-29 22:20:37,460 INFO    SenderThread:746705 [sender.py:send_request_defer():609] handle sender defer: 1
2024-05-29 22:20:37,460 INFO    SenderThread:746705 [sender.py:transition_state():613] send defer: 2
2024-05-29 22:20:37,460 DEBUG   HandlerThread:746705 [handler.py:handle_request():146] handle_request: defer
2024-05-29 22:20:37,460 INFO    HandlerThread:746705 [handler.py:handle_request_defer():172] handle defer: 2
