2024-05-13 08:41:45,377 INFO    StreamThr :939961 [internal.py:wandb_internal():86] W&B internal server running at pid: 939961, started at: 2024-05-13 08:41:45.376757
2024-05-13 08:41:45,377 DEBUG   HandlerThread:939961 [handler.py:handle_request():146] handle_request: status
2024-05-13 08:41:45,382 INFO    WriterThread:939961 [datastore.py:open_for_write():87] open: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240513_084145-wdcr7rak/run-wdcr7rak.wandb
2024-05-13 08:41:45,382 DEBUG   SenderThread:939961 [sender.py:send():378] send: header
2024-05-13 08:41:45,412 DEBUG   SenderThread:939961 [sender.py:send():378] send: run
2024-05-13 08:41:46,020 INFO    SenderThread:939961 [dir_watcher.py:__init__():211] watching files in: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240513_084145-wdcr7rak/files
2024-05-13 08:41:46,020 INFO    SenderThread:939961 [sender.py:_start_run_threads():1099] run started: wdcr7rak with start time 1715557305.376742
2024-05-13 08:41:46,027 DEBUG   HandlerThread:939961 [handler.py:handle_request():146] handle_request: check_version
2024-05-13 08:41:46,027 DEBUG   SenderThread:939961 [sender.py:send_request():405] send_request: check_version
2024-05-13 08:41:46,989 DEBUG   HandlerThread:939961 [handler.py:handle_request():146] handle_request: run_start
2024-05-13 08:41:47,023 DEBUG   HandlerThread:939961 [system_info.py:__init__():26] System info init
2024-05-13 08:41:47,023 DEBUG   HandlerThread:939961 [system_info.py:__init__():41] System info init done
2024-05-13 08:41:47,023 INFO    HandlerThread:939961 [system_monitor.py:start():194] Starting system monitor
2024-05-13 08:41:47,024 INFO    SystemMonitor:939961 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-13 08:41:47,024 INFO    HandlerThread:939961 [system_monitor.py:probe():214] Collecting system info
2024-05-13 08:41:47,024 INFO    SystemMonitor:939961 [interfaces.py:start():190] Started cpu monitoring
2024-05-13 08:41:47,024 INFO    SystemMonitor:939961 [interfaces.py:start():190] Started disk monitoring
2024-05-13 08:41:47,025 INFO    SystemMonitor:939961 [interfaces.py:start():190] Started gpu monitoring
2024-05-13 08:41:47,025 INFO    SystemMonitor:939961 [interfaces.py:start():190] Started memory monitoring
2024-05-13 08:41:47,025 INFO    SystemMonitor:939961 [interfaces.py:start():190] Started network monitoring
2024-05-13 08:41:47,035 DEBUG   HandlerThread:939961 [system_info.py:probe():150] Probing system
2024-05-13 08:41:47,038 DEBUG   HandlerThread:939961 [system_info.py:_probe_git():135] Probing git
2024-05-13 08:41:47,044 DEBUG   HandlerThread:939961 [system_info.py:_probe_git():143] Probing git done
2024-05-13 08:41:47,044 DEBUG   HandlerThread:939961 [system_info.py:probe():198] Probing system done
2024-05-13 08:41:47,044 DEBUG   HandlerThread:939961 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-105-generic-x86_64-with-glibc2.17', 'python': '3.8.18', 'heartbeatAt': '2024-05-12T23:41:47.035117', 'startedAt': '2024-05-12T23:41:45.372617', 'docker': None, 'cuda': None, 'args': ('--model', 'attunet', '--version', 'v3', '--save_path', '/mnt/HDD/chest-seg_models', '--cuda', '0', '--ts_batch_size', '64', '--vs_batch_size', '16', '--epochs', '1000', '--loss', 'BCE', '--optimizer', 'AdamW', '--learning_rate', '0.0001', '--scheduler', 'lambda', '--pretrain', 'no', '--pretrained_model', 'premodel', '--error_signal', 'no', '--wandb', 'yes '), 'state': 'running', 'program': './run.py', 'codePathLocal': 'run.py', 'codePath': 'trainer/train/run.py', 'git': {'remote': 'https://github.com/dablro12/chest-segmentation.git', 'commit': '6cd9aa03ebac71835d2686ec7dcb8f8d0159f145'}, 'email': 'dablro1232@gmail.com', 'root': '/home/eiden/eiden/chest-segmentation/src', 'host': 'eiden', 'username': 'eiden', 'executable': '/home/eiden/anaconda3/envs/eiden/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 4.312250000000001, 'min': 800.0, 'max': 5150.0}, 'cpu_freq_per_core': [{'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5300.0}, {'current': 4.799, 'min': 800.0, 'max': 5300.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.799, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5100.0}, {'current': 3.5, 'min': 800.0, 'max': 5300.0}, {'current': 3.5, 'min': 800.0, 'max': 5300.0}, {'current': 4.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.799, 'min': 800.0, 'max': 5100.0}], 'disk': {'/': {'total': 915.3232879638672, 'used': 554.8835182189941}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 31.16965103149414}}
2024-05-13 08:41:47,044 INFO    HandlerThread:939961 [system_monitor.py:probe():224] Finished collecting system info
2024-05-13 08:41:47,044 INFO    HandlerThread:939961 [system_monitor.py:probe():227] Publishing system info
2024-05-13 08:41:47,044 DEBUG   HandlerThread:939961 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-13 08:41:48,022 INFO    Thread-12 :939961 [dir_watcher.py:_on_file_created():271] file/dir created: /home/eiden/eiden/chest-segmentation/src/trainer/train/wandb/run-20240513_084145-wdcr7rak/files/conda-environment.yaml
